Sale_ID,Date,Store_ID,Product_ID,Units
217240,17-07-2017,43,31,1
217241,17-07-2017,46,31,5
217242,17-07-2017,46,25,1
217243,17-07-2017,3,30,1
217244,17-07-2017,38,21,1
217245,17-07-2017,3,30,1
217246,17-07-2017,7,8,1
217247,17-07-2017,10,14,1
217248,17-07-2017,49,7,1
217249,17-07-2017,30,6,2
217250,17-07-2017,47,30,1
217251,17-07-2017,1,14,1
217252,17-07-2017,48,31,3
217253,17-07-2017,2,6,1
217254,17-07-2017,25,1,1
217255,17-07-2017,30,2,1
217256,17-07-2017,21,16,1
217257,17-07-2017,38,21,1
217258,17-07-2017,30,6,3
217259,17-07-2017,39,6,1
217260,17-07-2017,7,6,1
217261,17-07-2017,39,25,1
217262,17-07-2017,1,25,4
217263,17-07-2017,10,14,1
217264,17-07-2017,17,7,1
217265,17-07-2017,44,25,4
217266,17-07-2017,17,1,1
217267,17-07-2017,44,2,1
217268,17-07-2017,47,30,1
217269,17-07-2017,12,2,1
217270,17-07-2017,10,7,1
217271,17-07-2017,37,31,4
217272,17-07-2017,46,25,1
217273,17-07-2017,46,30,1
217274,17-07-2017,45,30,4
217275,17-07-2017,48,35,1
217276,17-07-2017,29,30,1
217277,17-07-2017,1,8,1
217278,17-07-2017,44,2,1
217279,17-07-2017,22,25,1
217280,17-07-2017,7,4,1
217281,17-07-2017,4,24,1
217282,17-07-2017,46,30,1
217283,17-07-2017,37,31,4
217284,17-07-2017,37,24,1
217285,17-07-2017,7,14,1
217286,17-07-2017,31,6,1
217287,17-07-2017,37,24,1
217288,17-07-2017,37,7,1
217289,17-07-2017,49,7,1
217290,17-07-2017,19,27,1
217291,17-07-2017,48,31,2
217292,17-07-2017,11,2,1
217293,17-07-2017,50,15,1
217294,17-07-2017,37,31,3
217295,17-07-2017,34,15,1
217296,17-07-2017,31,6,1
217297,17-07-2017,21,16,1
217298,17-07-2017,46,31,6
217299,17-07-2017,7,14,1
217300,17-07-2017,1,25,3
217301,17-07-2017,30,27,1
217302,17-07-2017,9,2,1
217303,17-07-2017,30,14,1
217304,17-07-2017,7,14,1
217305,17-07-2017,10,14,1
217306,17-07-2017,1,25,4
217307,17-07-2017,28,25,2
217308,17-07-2017,2,25,2
217309,17-07-2017,37,24,1
217310,17-07-2017,35,2,1
217311,17-07-2017,44,25,4
217312,17-07-2017,43,8,1
217313,17-07-2017,49,7,1
217314,17-07-2017,10,7,1
217315,17-07-2017,40,1,1
217316,17-07-2017,31,8,1
217317,17-07-2017,13,8,1
217318,17-07-2017,11,1,1
217319,17-07-2017,32,30,1
217320,17-07-2017,30,27,1
217321,17-07-2017,3,30,1
217322,17-07-2017,42,8,1
217323,17-07-2017,7,14,1
217324,17-07-2017,30,27,1
217325,17-07-2017,32,30,1
217326,17-07-2017,10,7,1
217327,17-07-2017,26,1,3
217328,17-07-2017,18,35,1
217329,17-07-2017,7,14,1
217330,17-07-2017,7,14,1
217331,17-07-2017,10,7,1
217332,17-07-2017,9,1,2
217333,17-07-2017,20,1,1
217334,17-07-2017,1,16,1
217335,17-07-2017,23,30,1
217336,17-07-2017,15,6,1
217337,17-07-2017,37,31,3
217338,17-07-2017,43,8,1
217339,17-07-2017,46,31,4
217340,17-07-2017,10,25,1
217341,17-07-2017,45,15,1
217342,17-07-2017,34,25,2
217343,17-07-2017,48,31,3
217344,17-07-2017,49,15,1
217345,17-07-2017,10,14,1
217346,17-07-2017,18,6,1
217347,17-07-2017,31,2,1
217348,17-07-2017,45,15,1
217349,17-07-2017,45,15,1
217350,17-07-2017,22,16,1
217351,17-07-2017,43,31,1
217352,17-07-2017,19,27,1
217353,17-07-2017,35,2,1
217354,17-07-2017,43,31,1
217355,17-07-2017,4,24,1
217356,17-07-2017,40,8,1
217357,17-07-2017,47,2,1
217358,17-07-2017,19,27,1
217359,17-07-2017,40,1,1
217360,17-07-2017,45,6,1
217361,17-07-2017,18,6,1
217362,17-07-2017,44,25,4
217363,17-07-2017,6,6,2
217364,17-07-2017,18,6,1
217365,17-07-2017,9,6,1
217366,17-07-2017,31,2,1
217367,17-07-2017,31,8,1
217368,17-07-2017,9,15,1
217369,17-07-2017,25,1,1
217370,17-07-2017,10,7,1
217371,17-07-2017,39,6,1
217372,17-07-2017,17,1,1
217373,17-07-2017,6,6,2
217374,17-07-2017,36,6,1
217375,17-07-2017,49,7,1
217376,17-07-2017,31,2,1
217377,17-07-2017,15,6,1
217378,17-07-2017,36,6,1
217379,17-07-2017,30,6,2
217380,17-07-2017,41,27,1
217381,17-07-2017,44,8,1
217382,17-07-2017,44,8,1
217383,17-07-2017,10,14,1
217384,17-07-2017,37,29,1
217385,17-07-2017,1,8,1
217386,17-07-2017,12,2,1
217387,17-07-2017,49,5,1
217388,17-07-2017,22,16,1
217389,17-07-2017,30,27,1
217390,17-07-2017,49,7,1
217391,17-07-2017,14,2,3
217392,17-07-2017,45,2,1
217393,17-07-2017,7,4,1
217394,17-07-2017,44,2,1
217395,17-07-2017,10,7,1
217396,17-07-2017,50,15,1
217397,17-07-2017,7,4,1
217398,17-07-2017,15,6,1
217399,17-07-2017,17,1,1
217400,17-07-2017,30,14,1
217401,17-07-2017,7,14,1
217402,17-07-2017,31,8,1
217403,17-07-2017,9,6,1
217404,17-07-2017,10,4,1
217405,17-07-2017,3,8,1
217406,17-07-2017,8,6,1
217407,17-07-2017,1,25,4
217408,17-07-2017,37,7,1
217409,17-07-2017,14,6,3
217410,17-07-2017,29,30,1
217411,17-07-2017,1,8,1
217412,17-07-2017,1,8,1
217413,17-07-2017,10,7,1
217414,17-07-2017,9,1,2
217415,17-07-2017,50,15,1
217416,17-07-2017,30,6,2
217417,17-07-2017,10,14,1
217418,17-07-2017,18,6,1
217419,17-07-2017,43,8,1
217420,17-07-2017,7,8,1
217421,17-07-2017,10,25,1
217422,17-07-2017,9,15,1
217423,17-07-2017,9,6,1
217424,17-07-2017,1,8,1
217425,17-07-2017,9,15,1
217426,17-07-2017,17,1,1
217427,17-07-2017,32,30,1
217428,17-07-2017,46,31,4
217429,17-07-2017,14,6,3
217430,17-07-2017,18,35,1
217431,17-07-2017,18,8,1
217432,17-07-2017,45,15,1
217433,17-07-2017,47,30,1
217434,17-07-2017,10,14,1
217435,17-07-2017,34,15,1
217436,17-07-2017,49,5,1
217437,17-07-2017,43,31,1
217438,17-07-2017,31,2,1
217439,17-07-2017,4,24,1
217440,17-07-2017,18,6,1
217441,17-07-2017,36,6,1
217442,17-07-2017,31,6,1
217443,17-07-2017,49,7,1
217444,17-07-2017,30,14,1
217445,17-07-2017,37,31,4
217446,17-07-2017,42,8,1
217447,17-07-2017,10,7,1
217448,17-07-2017,36,6,1
217449,17-07-2017,5,2,1
217450,17-07-2017,26,1,2
217451,17-07-2017,10,4,1
217452,17-07-2017,44,25,3
217453,17-07-2017,29,30,1
217454,17-07-2017,30,6,3
217455,17-07-2017,36,6,1
217456,17-07-2017,31,6,1
217457,17-07-2017,15,6,1
217458,17-07-2017,37,29,1
217459,17-07-2017,50,15,1
217460,17-07-2017,28,25,2
217461,17-07-2017,44,25,4
217462,17-07-2017,37,24,1
217463,17-07-2017,45,15,1
217464,17-07-2017,30,6,2
217465,17-07-2017,45,2,1
217466,17-07-2017,42,8,1
217467,17-07-2017,47,30,1
217468,17-07-2017,3,30,1
217469,17-07-2017,9,15,1
217470,17-07-2017,39,25,1
217471,17-07-2017,30,27,1
217472,17-07-2017,9,6,1
217473,17-07-2017,19,27,1
217474,17-07-2017,44,8,1
217475,17-07-2017,22,10,1
217476,17-07-2017,31,2,1
217477,17-07-2017,7,8,1
217478,17-07-2017,34,10,1
217479,17-07-2017,17,7,1
217480,17-07-2017,31,6,1
217481,17-07-2017,19,27,1
217482,17-07-2017,36,6,1
217483,17-07-2017,3,30,1
217484,17-07-2017,45,2,1
217485,17-07-2017,45,30,3
217486,17-07-2017,1,8,1
217487,17-07-2017,10,7,1
217488,17-07-2017,14,2,2
217489,17-07-2017,10,25,1
217490,17-07-2017,18,6,1
217491,17-07-2017,19,10,1
217492,17-07-2017,19,10,1
217493,17-07-2017,30,6,2
217494,17-07-2017,18,25,3
217495,17-07-2017,39,6,1
217496,17-07-2017,31,2,1
217497,17-07-2017,44,8,1
217498,17-07-2017,31,8,1
217499,17-07-2017,7,8,1
217500,17-07-2017,21,16,1
217501,17-07-2017,19,27,1
217502,17-07-2017,46,31,5
217503,17-07-2017,45,15,1
217504,17-07-2017,41,27,1
217505,17-07-2017,37,31,4
217506,17-07-2017,10,25,1
217507,17-07-2017,24,6,1
217508,17-07-2017,17,1,1
217509,17-07-2017,4,24,1
217510,17-07-2017,30,27,1
217511,17-07-2017,40,8,1
217512,17-07-2017,15,6,1
217513,17-07-2017,30,27,1
217514,17-07-2017,34,15,1
217515,17-07-2017,23,30,1
217516,17-07-2017,37,24,1
217517,17-07-2017,44,2,1
217518,17-07-2017,46,31,5
217519,17-07-2017,25,6,3
217520,17-07-2017,2,6,1
217521,17-07-2017,7,14,1
217522,17-07-2017,18,35,1
217523,17-07-2017,29,30,1
217524,17-07-2017,50,15,1
217525,17-07-2017,7,14,1
217526,17-07-2017,38,21,1
217527,17-07-2017,37,7,1
217528,17-07-2017,26,1,3
217529,17-07-2017,49,7,1
217530,17-07-2017,44,8,1
217531,17-07-2017,28,25,3
217532,17-07-2017,20,1,1
217533,17-07-2017,46,31,6
217534,17-07-2017,34,10,1
217535,17-07-2017,7,8,1
217536,17-07-2017,15,6,1
217537,17-07-2017,50,6,1
217538,17-07-2017,12,2,1
217539,17-07-2017,10,14,1
217540,17-07-2017,22,25,1
217541,17-07-2017,45,15,1
217542,17-07-2017,48,35,1
217543,17-07-2017,22,10,1
217544,17-07-2017,15,6,1
217545,17-07-2017,43,31,1
217546,17-07-2017,39,6,1
217547,17-07-2017,25,6,3
217548,17-07-2017,11,2,1
217549,17-07-2017,34,25,2
217550,17-07-2017,37,31,4
217551,17-07-2017,31,2,1
217552,17-07-2017,40,1,1
217553,17-07-2017,34,7,2
217554,17-07-2017,34,10,1
217555,17-07-2017,43,31,1
217556,17-07-2017,43,26,1
217557,17-07-2017,18,35,1
217558,17-07-2017,18,6,1
217559,17-07-2017,9,2,1
217560,17-07-2017,40,8,1
217561,17-07-2017,7,4,1
217562,17-07-2017,44,2,1
217563,17-07-2017,18,35,1
217564,17-07-2017,42,8,1
217565,17-07-2017,7,8,1
217566,17-07-2017,15,6,1
217567,17-07-2017,43,8,1
217568,17-07-2017,49,5,1
217569,17-07-2017,24,6,1
217570,17-07-2017,45,2,1
217571,17-07-2017,47,30,1
217572,17-07-2017,45,30,4
217573,17-07-2017,34,15,1
217574,17-07-2017,7,8,1
217575,17-07-2017,14,2,2
217576,17-07-2017,3,30,1
217577,17-07-2017,30,27,1
217578,17-07-2017,11,2,1
217579,17-07-2017,34,10,1
217580,17-07-2017,7,8,1
217581,17-07-2017,30,14,1
217582,17-07-2017,24,6,1
217583,17-07-2017,22,16,1
217584,17-07-2017,30,14,1
217585,17-07-2017,48,35,1
217586,17-07-2017,2,25,2
217587,17-07-2017,14,2,2
217588,17-07-2017,1,25,4
217589,17-07-2017,30,14,1
217590,17-07-2017,6,6,3
217591,17-07-2017,10,25,1
217592,17-07-2017,50,15,1
217593,17-07-2017,26,1,2
217594,17-07-2017,25,6,3
217595,17-07-2017,30,6,2
217596,17-07-2017,45,15,1
217597,17-07-2017,34,15,1
217598,17-07-2017,9,2,1
217599,17-07-2017,38,21,1
217600,17-07-2017,9,15,1
217601,17-07-2017,40,8,1
217602,17-07-2017,31,6,1
217603,17-07-2017,31,2,1
217604,17-07-2017,25,6,4
217605,17-07-2017,30,27,1
217606,17-07-2017,7,4,1
217607,17-07-2017,35,2,1
217608,17-07-2017,42,29,1
217609,17-07-2017,3,30,1
217610,17-07-2017,3,8,1
217611,17-07-2017,44,25,4
217612,17-07-2017,37,29,1
217613,17-07-2017,3,30,1
217614,17-07-2017,7,8,1
217615,17-07-2017,37,7,1
217616,17-07-2017,12,2,1
217617,17-07-2017,18,29,1
217618,17-07-2017,7,14,1
217619,17-07-2017,2,25,3
217620,17-07-2017,40,8,1
217621,18-07-2017,3,31,1
217622,18-07-2017,23,7,1
217623,18-07-2017,31,8,1
217624,18-07-2017,3,31,1
217625,18-07-2017,31,14,1
217626,18-07-2017,48,8,1
217627,18-07-2017,27,8,1
217628,18-07-2017,9,8,1
217629,18-07-2017,28,31,1
217630,18-07-2017,46,13,1
217631,18-07-2017,18,31,1
217632,18-07-2017,7,30,1
217633,18-07-2017,17,25,1
217634,18-07-2017,23,8,1
217635,18-07-2017,2,27,1
217636,18-07-2017,37,24,1
217637,18-07-2017,7,30,1
217638,18-07-2017,21,30,1
217639,18-07-2017,17,15,1
217640,18-07-2017,48,8,1
217641,18-07-2017,44,8,1
217642,18-07-2017,45,6,1
217643,18-07-2017,2,31,1
217644,18-07-2017,4,25,1
217645,18-07-2017,6,8,1
217646,18-07-2017,23,31,1
217647,18-07-2017,5,1,1
217648,18-07-2017,23,8,1
217649,18-07-2017,47,31,10
217650,18-07-2017,31,8,1
217651,18-07-2017,17,15,1
217652,18-07-2017,7,30,1
217653,18-07-2017,3,31,1
217654,18-07-2017,33,20,1
217655,18-07-2017,31,14,1
217656,18-07-2017,17,15,1
217657,18-07-2017,6,8,1
217658,18-07-2017,50,10,1
217659,18-07-2017,31,8,1
217660,18-07-2017,14,31,1
217661,18-07-2017,4,32,1
217662,18-07-2017,17,15,1
217663,18-07-2017,8,1,1
217664,18-07-2017,9,17,1
217665,18-07-2017,40,14,1
217666,18-07-2017,30,6,6
217667,18-07-2017,47,31,15
217668,18-07-2017,23,8,1
217669,18-07-2017,35,6,1
217670,18-07-2017,5,1,1
217671,18-07-2017,4,6,1
217672,18-07-2017,11,1,1
217673,18-07-2017,14,31,1
217674,18-07-2017,40,34,1
217675,18-07-2017,31,30,1
217676,18-07-2017,48,25,5
217677,18-07-2017,47,31,14
217678,18-07-2017,17,15,1
217679,18-07-2017,23,31,1
217680,18-07-2017,9,17,1
217681,18-07-2017,27,2,4
217682,18-07-2017,33,20,1
217683,18-07-2017,17,15,1
217684,18-07-2017,38,21,1
217685,18-07-2017,11,1,1
217686,18-07-2017,36,6,1
217687,18-07-2017,36,6,1
217688,18-07-2017,13,7,1
217689,18-07-2017,30,25,3
217690,18-07-2017,50,10,1
217691,18-07-2017,31,8,3
217692,18-07-2017,35,6,1
217693,18-07-2017,48,25,5
217694,18-07-2017,31,30,1
217695,18-07-2017,40,34,1
217696,18-07-2017,14,31,1
217697,18-07-2017,25,6,2
217698,18-07-2017,38,6,1
217699,18-07-2017,50,10,1
217700,18-07-2017,31,8,1
217701,18-07-2017,44,6,4
217702,18-07-2017,4,32,1
217703,18-07-2017,2,30,1
217704,18-07-2017,4,6,1
217705,18-07-2017,4,8,1
217706,18-07-2017,42,14,1
217707,18-07-2017,23,31,1
217708,18-07-2017,50,31,3
217709,18-07-2017,6,8,1
217710,18-07-2017,31,8,1
217711,18-07-2017,27,1,1
217712,18-07-2017,5,1,1
217713,18-07-2017,48,8,1
217714,18-07-2017,43,1,1
217715,18-07-2017,23,31,1
217716,18-07-2017,7,30,1
217717,18-07-2017,31,14,1
217718,18-07-2017,6,8,1
217719,18-07-2017,46,13,1
217720,18-07-2017,4,25,1
217721,18-07-2017,31,25,3
217722,18-07-2017,14,31,1
217723,18-07-2017,13,31,1
217724,18-07-2017,7,30,1
217725,18-07-2017,40,34,1
217726,18-07-2017,50,31,3
217727,18-07-2017,11,1,1
217728,18-07-2017,46,1,1
217729,18-07-2017,23,7,1
217730,18-07-2017,9,1,1
217731,18-07-2017,50,10,1
217732,18-07-2017,18,25,1
217733,18-07-2017,43,1,1
217734,18-07-2017,23,31,1
217735,18-07-2017,23,7,1
217736,18-07-2017,1,17,1
217737,18-07-2017,27,1,1
217738,18-07-2017,2,6,1
217739,18-07-2017,23,31,1
217740,18-07-2017,2,30,1
217741,18-07-2017,1,17,1
217742,18-07-2017,2,30,1
217743,18-07-2017,9,1,1
217744,18-07-2017,31,14,1
217745,18-07-2017,23,30,1
217746,18-07-2017,2,27,1
217747,18-07-2017,9,1,1
217748,18-07-2017,9,8,1
217749,18-07-2017,50,31,4
217750,18-07-2017,31,8,1
217751,18-07-2017,31,31,1
217752,18-07-2017,50,10,1
217753,18-07-2017,4,10,1
217754,18-07-2017,14,31,1
217755,18-07-2017,46,13,1
217756,18-07-2017,31,2,1
217757,18-07-2017,25,25,1
217758,18-07-2017,28,31,1
217759,18-07-2017,37,24,1
217760,18-07-2017,35,6,1
217761,18-07-2017,4,6,1
217762,18-07-2017,17,25,1
217763,18-07-2017,31,8,1
217764,18-07-2017,31,14,1
217765,18-07-2017,2,6,1
217766,18-07-2017,43,1,1
217767,18-07-2017,40,34,1
217768,18-07-2017,9,1,1
217769,18-07-2017,9,8,1
217770,18-07-2017,27,1,1
217771,18-07-2017,6,8,1
217772,18-07-2017,17,15,1
217773,18-07-2017,38,21,1
217774,18-07-2017,23,7,1
217775,18-07-2017,46,1,1
217776,18-07-2017,50,10,1
217777,18-07-2017,3,6,1
217778,18-07-2017,5,1,1
217779,18-07-2017,25,6,2
217780,18-07-2017,47,16,1
217781,18-07-2017,42,14,1
217782,18-07-2017,23,8,1
217783,18-07-2017,23,7,1
217784,18-07-2017,42,30,1
217785,18-07-2017,23,7,1
217786,18-07-2017,30,6,6
217787,18-07-2017,31,8,1
217788,18-07-2017,3,14,1
217789,18-07-2017,31,31,1
217790,18-07-2017,40,24,1
217791,18-07-2017,30,6,6
217792,18-07-2017,4,6,1
217793,18-07-2017,30,6,5
217794,18-07-2017,27,10,1
217795,18-07-2017,18,31,1
217796,18-07-2017,30,25,2
217797,18-07-2017,28,31,1
217798,18-07-2017,9,1,1
217799,18-07-2017,4,32,1
217800,18-07-2017,42,25,2
217801,18-07-2017,11,1,1
217802,18-07-2017,2,27,1
217803,18-07-2017,4,8,1
217804,18-07-2017,2,15,1
217805,18-07-2017,48,8,1
217806,18-07-2017,4,6,1
217807,18-07-2017,2,15,1
217808,18-07-2017,23,31,1
217809,18-07-2017,48,8,1
217810,18-07-2017,28,31,1
217811,18-07-2017,13,31,1
217812,18-07-2017,23,8,1
217813,18-07-2017,9,1,1
217814,18-07-2017,9,17,1
217815,18-07-2017,5,8,1
217816,18-07-2017,11,1,1
217817,18-07-2017,31,8,1
217818,18-07-2017,8,1,1
217819,18-07-2017,37,24,1
217820,18-07-2017,27,2,3
217821,18-07-2017,12,6,1
217822,18-07-2017,33,20,1
217823,18-07-2017,4,32,1
217824,18-07-2017,42,14,1
217825,18-07-2017,8,1,1
217826,18-07-2017,31,8,1
217827,18-07-2017,28,31,1
217828,18-07-2017,33,20,1
217829,18-07-2017,43,31,1
217830,18-07-2017,2,30,1
217831,18-07-2017,31,30,1
217832,18-07-2017,9,1,1
217833,18-07-2017,31,8,1
217834,18-07-2017,48,8,1
217835,18-07-2017,30,6,6
217836,18-07-2017,36,6,1
217837,18-07-2017,36,6,1
217838,18-07-2017,23,7,1
217839,18-07-2017,28,31,1
217840,18-07-2017,6,8,1
217841,18-07-2017,9,1,1
217842,18-07-2017,9,15,1
217843,18-07-2017,50,10,1
217844,18-07-2017,46,13,1
217845,18-07-2017,49,1,1
217846,18-07-2017,25,25,1
217847,18-07-2017,2,31,1
217848,18-07-2017,5,1,1
217849,18-07-2017,48,8,1
217850,18-07-2017,1,17,1
217851,18-07-2017,35,6,1
217852,18-07-2017,6,8,1
217853,18-07-2017,9,8,1
217854,18-07-2017,27,1,1
217855,18-07-2017,39,26,1
217856,18-07-2017,31,8,1
217857,18-07-2017,2,30,1
217858,18-07-2017,39,26,1
217859,18-07-2017,31,25,2
217860,18-07-2017,9,8,1
217861,18-07-2017,25,25,1
217862,18-07-2017,30,6,6
217863,18-07-2017,43,1,1
217864,18-07-2017,2,27,1
217865,18-07-2017,47,6,6
217866,18-07-2017,42,14,1
217867,18-07-2017,11,1,1
217868,18-07-2017,31,14,1
217869,18-07-2017,38,21,1
217870,18-07-2017,27,8,1
217871,18-07-2017,17,15,1
217872,18-07-2017,37,24,1
217873,18-07-2017,38,21,1
217874,18-07-2017,8,1,1
217875,18-07-2017,2,15,1
217876,18-07-2017,23,30,1
217877,18-07-2017,31,8,1
217878,18-07-2017,13,7,1
217879,18-07-2017,31,8,1
217880,18-07-2017,37,24,1
217881,18-07-2017,23,31,1
217882,18-07-2017,44,6,4
217883,18-07-2017,5,1,1
217884,18-07-2017,23,31,1
217885,18-07-2017,17,25,1
217886,18-07-2017,21,30,1
217887,18-07-2017,25,25,1
217888,18-07-2017,35,25,2
217889,18-07-2017,4,32,1
217890,18-07-2017,2,6,1
217891,18-07-2017,47,6,4
217892,18-07-2017,9,8,1
217893,18-07-2017,9,8,1
217894,18-07-2017,47,6,5
217895,18-07-2017,8,1,1
217896,18-07-2017,31,14,1
217897,18-07-2017,27,8,1
217898,18-07-2017,31,30,1
217899,18-07-2017,36,6,1
217900,18-07-2017,46,1,1
217901,18-07-2017,23,31,1
217902,18-07-2017,28,31,1
217903,18-07-2017,13,31,1
217904,18-07-2017,35,25,3
217905,18-07-2017,23,7,1
217906,18-07-2017,32,10,1
217907,18-07-2017,48,31,5
217908,18-07-2017,31,25,2
217909,18-07-2017,40,24,1
217910,18-07-2017,43,31,1
217911,18-07-2017,44,8,1
217912,18-07-2017,23,7,1
217913,18-07-2017,40,34,1
217914,18-07-2017,46,1,1
217915,18-07-2017,37,24,1
217916,18-07-2017,50,10,1
217917,18-07-2017,37,24,1
217918,18-07-2017,11,1,1
217919,18-07-2017,9,8,1
217920,18-07-2017,2,15,1
217921,18-07-2017,27,8,1
217922,18-07-2017,18,31,1
217923,18-07-2017,14,31,1
217924,18-07-2017,18,25,1
217925,18-07-2017,50,10,1
217926,18-07-2017,38,21,1
217927,18-07-2017,48,8,1
217928,18-07-2017,31,14,1
217929,18-07-2017,33,20,1
217930,18-07-2017,31,2,1
217931,18-07-2017,44,8,1
217932,18-07-2017,6,8,1
217933,18-07-2017,6,8,1
217934,18-07-2017,44,8,1
217935,18-07-2017,4,8,1
217936,18-07-2017,2,31,1
217937,18-07-2017,4,10,1
217938,18-07-2017,31,14,1
217939,18-07-2017,6,8,1
217940,18-07-2017,40,34,1
217941,18-07-2017,43,31,1
217942,18-07-2017,6,8,1
217943,18-07-2017,4,25,1
217944,18-07-2017,31,31,1
217945,18-07-2017,7,30,1
217946,18-07-2017,36,6,1
217947,18-07-2017,2,30,1
217948,18-07-2017,2,15,1
217949,18-07-2017,46,1,1
217950,18-07-2017,17,25,1
217951,18-07-2017,9,17,1
217952,18-07-2017,43,1,1
217953,18-07-2017,9,1,1
217954,18-07-2017,50,31,4
217955,18-07-2017,31,2,1
217956,18-07-2017,13,7,1
217957,18-07-2017,23,31,1
217958,18-07-2017,9,1,1
217959,18-07-2017,37,24,1
217960,18-07-2017,45,6,1
217961,18-07-2017,42,30,1
217962,18-07-2017,23,31,1
217963,18-07-2017,4,8,1
217964,18-07-2017,31,14,1
217965,18-07-2017,27,8,1
217966,18-07-2017,31,8,1
217967,18-07-2017,42,30,1
217968,18-07-2017,38,21,1
217969,18-07-2017,31,2,1
217970,18-07-2017,40,34,1
217971,18-07-2017,35,6,1
217972,18-07-2017,4,32,1
217973,18-07-2017,4,32,1
217974,18-07-2017,2,30,1
217975,18-07-2017,2,31,1
217976,18-07-2017,3,14,1
217977,18-07-2017,31,6,1
217978,18-07-2017,27,1,1
217979,18-07-2017,42,14,1
217980,18-07-2017,2,27,1
217981,18-07-2017,31,2,1
217982,18-07-2017,25,6,3
217983,18-07-2017,27,2,3
217984,18-07-2017,31,14,1
217985,18-07-2017,6,8,1
217986,18-07-2017,2,15,1
217987,18-07-2017,4,8,1
217988,18-07-2017,40,34,1
217989,18-07-2017,4,8,1
217990,18-07-2017,45,6,1
217991,18-07-2017,28,31,1
217992,18-07-2017,44,8,1
217993,18-07-2017,43,1,1
217994,18-07-2017,7,30,1
217995,18-07-2017,6,8,1
217996,18-07-2017,48,25,6
217997,18-07-2017,2,30,1
217998,18-07-2017,38,6,1
217999,18-07-2017,37,2,1
218000,18-07-2017,3,31,1
218001,18-07-2017,1,17,1
218002,18-07-2017,31,31,1
218003,18-07-2017,31,31,1
218004,18-07-2017,39,10,1
218005,18-07-2017,9,8,1
218006,18-07-2017,9,17,1
218007,18-07-2017,17,15,1
218008,18-07-2017,2,31,1
218009,18-07-2017,43,1,1
218010,18-07-2017,31,8,1
218011,18-07-2017,8,1,1
218012,18-07-2017,31,2,1
218013,18-07-2017,43,31,1
218014,18-07-2017,25,6,3
218015,18-07-2017,23,31,1
218016,18-07-2017,41,1,1
218017,18-07-2017,27,8,1
218018,18-07-2017,4,6,1
218019,18-07-2017,4,8,1
218020,18-07-2017,3,6,1
218021,18-07-2017,40,24,1
218022,18-07-2017,6,8,1
218023,18-07-2017,11,1,1
218024,18-07-2017,43,1,1
218025,18-07-2017,27,10,1
218026,18-07-2017,4,32,1
218027,18-07-2017,34,6,1
218028,18-07-2017,30,6,4
218029,18-07-2017,17,25,1
218030,18-07-2017,2,31,1
218031,18-07-2017,2,15,1
218032,18-07-2017,38,21,1
218033,18-07-2017,47,16,1
218034,18-07-2017,44,8,1
218035,18-07-2017,33,20,1
218036,18-07-2017,2,30,1
218037,18-07-2017,40,34,1
218038,18-07-2017,50,10,1
218039,18-07-2017,41,1,1
218040,18-07-2017,45,6,1
218041,18-07-2017,2,15,1
218042,18-07-2017,9,1,1
218043,18-07-2017,37,24,1
218044,18-07-2017,1,17,1
218045,18-07-2017,23,31,1
218046,18-07-2017,49,1,1
218047,18-07-2017,48,31,7
218048,18-07-2017,17,25,1
218049,18-07-2017,38,6,1
218050,18-07-2017,18,31,1
218051,18-07-2017,46,13,1
218052,18-07-2017,12,6,1
218053,18-07-2017,41,1,1
218054,18-07-2017,9,1,1
218055,18-07-2017,2,27,1
218056,18-07-2017,4,10,1
218057,18-07-2017,9,1,1
218058,18-07-2017,50,31,3
218059,18-07-2017,48,25,5
218060,18-07-2017,27,8,1
218061,18-07-2017,13,31,1
218062,18-07-2017,6,8,1
218063,18-07-2017,11,1,1
218064,18-07-2017,31,8,1
218065,18-07-2017,21,30,1
218066,18-07-2017,9,8,1
218067,18-07-2017,31,2,1
218068,18-07-2017,5,1,1
218069,18-07-2017,31,14,1
218070,18-07-2017,17,25,1
218071,18-07-2017,42,14,1
218072,18-07-2017,17,15,1
218073,18-07-2017,44,6,3
218074,18-07-2017,50,31,4
218075,18-07-2017,11,1,1
218076,18-07-2017,31,8,1
218077,18-07-2017,13,31,1
218078,18-07-2017,23,30,1
218079,18-07-2017,47,31,15
218080,18-07-2017,37,24,1
218081,18-07-2017,47,16,1
218082,18-07-2017,44,8,1
218083,18-07-2017,17,25,1
218084,18-07-2017,36,6,1
218085,18-07-2017,4,6,1
218086,18-07-2017,23,8,1
218087,18-07-2017,4,8,1
218088,18-07-2017,2,31,1
218089,18-07-2017,37,24,1
218090,18-07-2017,17,15,1
218091,18-07-2017,47,31,11
218092,18-07-2017,2,31,1
218093,18-07-2017,12,6,1
218094,18-07-2017,2,31,1
218095,18-07-2017,32,10,1
218096,18-07-2017,18,31,1
218097,18-07-2017,38,21,1
218098,18-07-2017,7,30,1
218099,18-07-2017,25,6,2
218100,18-07-2017,9,1,1
218101,18-07-2017,39,26,1
218102,18-07-2017,31,31,1
218103,18-07-2017,21,30,1
218104,18-07-2017,4,32,1
218105,18-07-2017,6,8,1
218106,18-07-2017,43,31,1
218107,18-07-2017,44,8,1
218108,18-07-2017,3,31,1
218109,18-07-2017,2,31,1
218110,18-07-2017,18,25,1
218111,18-07-2017,23,31,1
218112,18-07-2017,42,14,1
